variant,case_id,failure_type,missing_gold,negative_hits,gold_symptoms,evaluated_k,predicted_top_k,queries_used,span_names,span_statuses,span_types,active_span_count,skipped_span_count
C,syn_0901,negative_hit|extraction_gold_mismatch,,가래,목의 통증,20,목의 통증; 검은색 가래; 가래; 거품이 섞인 가래; 코막힘; 화농성 객담; 기침; 체중감소; 콧물; 구토; 감기 증상; 운동 시 호흡곤란; 온몸이 떨림; 기운없음; 사지 부종; 열; 복벽이 움푹 들어감; 호기의 증가; 근긴장의 이상; 경정맥 확장,가래는 나아졌어 근데 아직 목이 아파.,,있음,symptom,1,0
C,syn_0905,negative_hit|extraction_gold_mismatch,,피로감,기운없음,20,기운없음; 피로감; 감기 증상; 사망; 빈호흡; 근육통; 두통; 구토; 오한; 체중감소; 무증상; 권태감; 빈맥; 가래; 근긴장의 이상; 기침; 호기의 증가; 설사; 코막힘; 마찰음,피로감은 지금 없어 근데 치료 후에도 기운이 없어.,,있음,symptom,1,0
C,syn_0906,miss_all_gold|extraction_gold_mismatch,설사,,설사,20,탈장; 질식; 목소리 변화; 화농성 객담; 복벽이 움푹 들어감; 의식 변화; 결막염; 체중감소; 호기의 증가; 저산소증; 천식; 감기 증상; 콧물; 의식 저하; 식욕부진; 권태감; 창백; 폐부종; 호흡기감염; 사지 부종,집에 있던 약 조금 먹었는데도 묽은 변을 몇 번씩 봐.,,있음,symptom,1,0
C,syn_0909,negative_hit|extraction_gold_mismatch,,설사,구토; 흉통,20,흉통; 가슴 답답; 설사; 가슴 두근거림; 함몰가슴; 구토; 삼키기 곤란; 가래; 온몸이 떨림; 기침; 반복되는 폐렴; 운동 시 호흡곤란; 복벽이 움푹 들어감; 어지러움; 흉수; 결막염; 청색증; 화농성 객담; 목소리 변화; 사망,설사는 좀 나아졌어 근데 최근에 속이 울렁거려 토할 거 같아 그리고 가슴 한쪽이 찌릿해.,,있음,symptom,1,0
C,syn_0910,partial_miss|extraction_gold_mismatch,권태감,,권태감; 눈꼽; 체중감소,20,눈꼽; 체중감소; 가슴 답답; 구토; 흉통; 호흡곤란; 눈이 무거운 느낌; 가래; 기침; 감기 증상; 운동 시 호흡곤란; 검은색 가래; 천식; 콧물; 거품이 섞인 가래; 호기의 증가; 온몸이 떨림; 피로감; 폐부종; 화농성 객담,몸무게가 좀 줄었어 그리고 눈꼽이 자꾸 껴 그리고 괜히 몸땡이가 무겁고 처져 그래서 좀 불편해.,,있음,symptom,1,0
C,syn_0913,negative_hit|extraction_gold_mismatch,,부정맥,콧물,20,부정맥; 경정맥 확장; 코막힘; 저산소증; 호흡곤란; 빈호흡; 빈맥; 서맥; 결막염; 운동 시 호흡곤란; 호기의 증가; 콧물; 흉수; 재채기; 기침; 탈장; 복벽이 움푹 들어감; 폐부종; 가래; 감기 증상,부정맥은 좀 나아졌어 근데 코가 자꾸 흘러 그래서 좀 불편해.,,있음,symptom,1,0
C,syn_0917,negative_hit|extraction_gold_mismatch,,거품이 섞인 가래,기침; 화농성 객담,20,화농성 객담; 거품이 섞인 가래; 가래; 기침; 검은색 가래; 구토; 감기 증상; 객혈; 결막염; 가슴 답답; 코막힘; 운동 시 호흡곤란; 천명음; 콧물; 폐부종; 오한; 사망; 빈맥; 빈호흡; 삼키기 곤란,거품이 섞인 가래는 지금은 괜찮아 근데 치료 후에도 기침이 자주 나와 그리고 진한 노란 가래가 계속 나와.,,있음,symptom,1,0
C,syn_0921,miss_all_gold|negative_hit|extraction_gold_mismatch,운동 시 호흡곤란,코막힘,운동 시 호흡곤란,20,코막힘; 객혈; 질식; 가래; 콧물; 가슴 답답; 구토; 복벽이 움푹 들어감; 사래걸림; 흉수; 압통; 거품이 섞인 가래; 경정맥 확장; 기운없음; 눈꼽; 흉통; 눈의 충혈; 창백; 기침; 흉부압박감,코막힘은 지금은 괜찮아 근데 오늘 아침부터 계단 오르면 숨이 확 막혀.,,있음,symptom,1,0
C,syn_0925,negative_hit|extraction_gold_mismatch,,두통,피로감,20,피로감; 두통; 감기 증상; 기침; 코막힘; 콧물; 근육통; 권태감; 불안; 구토; 열; 오한; 흉통; 피부홍조; 발한; 가래; 호기의 증가; 사지 부종; 빈호흡; 호흡곤란,두통은 나아졌어 근데 지난 진료 이후 피로감이 계속돼.,,있음,symptom,1,0
C,syn_0929,miss_all_gold|negative_hit|extraction_gold_mismatch,사래걸림; 오한,기운없음,사래걸림; 오한,20,기운없음; 온몸이 떨림; 복벽이 움푹 들어감; 천명음; 가래; 가슴 답답; 결막염; 콧물; 반복되는 폐렴; 탈장; 호기의 증가; 운동 시 호흡곤란; 식욕부진; 천식; 빈호흡; 기침; 열; 근력 약화; 구토; 체중감소,기운없음은 지금 없어 근데 지금 먹는 약은 없고 물을 마시면 자주 사레가 들어 그리고 몸이 춥고 떨려.,,있음,symptom,1,0
C,syn_0931,miss_all_gold|extraction_gold_mismatch,창백,,창백,20,기침; 서맥; 저산소증; 지남력 장애; 검은색 가래; 청색증; 탈장; 운동 시 호흡곤란; 근긴장의 이상; 폐동맥 고혈압; 인지장애; 폐부종; 방사통; 박동성 통증; 천명음; 반복되는 폐렴; 어지러움; 객혈; 압통; 가래,지난번보다 안색이 하얗게 질렸어.,,있음,symptom,1,0
C,syn_0933,negative_hit|extraction_gold_mismatch,,부정맥,불안,20,부정맥; 불안; 경정맥 확장; 발한; 피부홍조; 빈맥; 객혈; 가래; 호기의 증가; 지남력 장애; 열; 피로감; 탈장; 인지장애; 빈호흡; 의식 저하; 서맥; 천식; 체중감소; 폐기능저하,부정맥은 지금은 괜찮아 근데 괜히 불안해.,,있음,symptom,1,0
C,syn_0936,miss_all_gold|extraction_gold_mismatch,권태감,,권태감,20,온몸이 떨림; 기침; 가래; 기운없음; 구토; 서맥; 빈맥; 무증상; 검은색 가래; 설사; 감기 증상; 호흡곤란; 코막힘; 운동 시 호흡곤란; 콧물; 천식; 사래걸림; 경정맥 확장; 흉수; 거품이 섞인 가래,지난 진료 이후 몸이 처지고 의욕이 없어.,,있음,symptom,1,0
C,syn_0937,partial_miss|negative_hit|extraction_gold_mismatch,어지러움,온몸이 떨림,눈이 무거운 느낌; 어지러움,20,온몸이 떨림; 눈이 무거운 느낌; 가슴 답답; 삼키기 곤란; 천명음; 열; 흉통; 근육통; 피부홍조; 오한; 반복되는 폐렴; 폐부종; 발한; 체중감소; 구토; 목소리 변화; 화농성 객담; 빈맥; 천식; 피로감,온몸이 떨림은 나아졌어 근데 약을 먹어도 눈꺼풀이 무거워 그리고 빙빙 도는 느낌이 있어.,,있음,symptom,1,0
C,syn_0940,partial_miss|extraction_gold_mismatch,설사,,발한; 설사; 천명음,20,발한; 가슴 답답; 목소리 변화; 함몰가슴; 가슴 두근거림; 천명음; 가래; 결막염; 콧물; 객혈; 삼키기 곤란; 흉통; 검은색 가래; 기침; 청색증; 하지부종; 불안; 피부홍조; 폐부종; 저산소증,지난번보다 땀이 자꾸 나 그리고 묽은 변을 몇 번씩 봐 그리고 가슴에서 쌕쌕 소리가 나.,,있음,symptom,1,0
C,syn_0941,negative_hit|extraction_gold_mismatch,,오한,감기 증상,20,근육통; 감기 증상; 오한; 눈이 무거운 느낌; 두통; 권태감; 체중감소; 재채기; 가래; 열; 말초부종; 구토; 피로감; 식욕부진; 객혈; 발한; 무증상; 피부홍조; 결막염; 콧물,오한은 좀 나아졌어 근데 어제부터 감기 몸살 같은 느낌이야.,,있음,symptom,1,0
C,syn_0942,miss_all_gold|extraction_gold_mismatch,오한,,오한,20,기침; 천명음; 저산소증; 근육통; 두통; 온몸이 떨림; 천식; 호기의 증가; 검은색 가래; 운동 시 호흡곤란; 목소리 변화; 서맥; 가래; 폐부종; 거품이 섞인 가래; 의식 저하; 체중감소; 객혈; 콧물; 반복되는 폐렴,지난번보다 추워가 몸땡이가 떨려.,,있음,symptom,1,0
C,syn_0945,negative_hit|extraction_gold_mismatch,,눈꼽,가슴 두근거림,20,눈꼽; 가슴 두근거림; 가슴 답답; 함몰가슴; 감기 증상; 삼키기 곤란; 사망; 천명음; 빈호흡; 청색증; 흉통; 저산소증; 서맥; 기침; 검은색 가래; 호기의 증가; 가래; 운동 시 호흡곤란; 구토; 거품이 섞인 가래,눈꼽은 나아졌어 근데 치료 후에도 가슴이 두근거려.,,있음,symptom,1,0
C,syn_0949,negative_hit|extraction_gold_mismatch,,흉부압박감,거품이 섞인 가래; 호흡곤란,20,가래; 거품이 섞인 가래; 흉부압박감; 검은색 가래; 천명음; 기침; 화농성 객담; 감기 증상; 탈장; 객혈; 가슴 답답; 두통; 호흡곤란; 구토; 운동 시 호흡곤란; 체중감소; 흉통; 권태감; 천식; 불안,흉부압박감은 지금 없어 근데 어제부터 가만히 있어도 숨쉬기가 불편해 그리고 거품 섞인 가래가 나와.,,있음,symptom,1,0
C,syn_0950,miss_all_gold|extraction_gold_mismatch,방사통; 사래걸림; 어지러움,,방사통; 사래걸림; 어지러움,20,복벽이 움푹 들어감; 눈이 무거운 느낌; 목의 통증; 박동성 통증; 복부 통증; 감기 증상; 삼키기 곤란; 결막염; 가래; 사망; 가슴 답답; 콧물; 열; 반복되는 폐렴; 빈호흡; 근육통; 오한; 천명음; 근력 약화; 불안,치료 후에도 빙빙 도는 느낌이 있어 그리고 통증이 어깨 쪽으로 뻗쳐 그리고 물을 마시면 자주 사레가 들어.,,있음,symptom,1,0
C,syn_0953,miss_all_gold|negative_hit|extraction_gold_mismatch,설사,가슴 답답,설사,20,가슴 답답; 함몰가슴; 가슴 두근거림; 가래; 삼키기 곤란; 청색증; 흉통; 객혈; 호흡곤란; 목소리 변화; 호기의 증가; 화농성 객담; 기침; 마찰음; 천명음; 천식; 의식 변화; 반복되는 폐렴; 결막염; 폐부종,가슴 답답은 좀 나아졌어 근데 어제부터 묽은 변을 몇 번씩 봐.,,있음,symptom,1,0
C,syn_0957,negative_hit|extraction_gold_mismatch,,콧물,눈꼽; 체중감소,20,콧물; 체중감소; 결막염; 눈꼽; 기침; 재채기; 구토; 코막힘; 두통; 오한; 가슴 답답; 가래; 근육통; 흉곽 팽윤; 천식; 설사; 열; 폐부종; 호기의 증가; 복벽이 움푹 들어감,콧물은 지금은 괜찮아 근데 최근에 몸무게가 좀 줄었어 그리고 눈곱이 많이 붙어.,,있음,symptom,1,0
C,syn_0959,partial_miss|extraction_gold_mismatch,피로감,,근력 약화; 피로감,20,기운없음; 복벽이 움푹 들어감; 코막힘; 근력 약화; 가래; 콧물; 탈장; 삼키기 곤란; 가슴 답답; 호흡곤란; 객혈; 운동 시 호흡곤란; 기침; 사래걸림; 피부홍조; 곤봉지; 사지 부종; 발한; 하지부종; 온몸이 떨림,팔다리에 힘이 잘 안 들어가 그리고 쉬어도 몸땡이가 피곤해 그래서 좀 불편해.,,있음,symptom,1,0
C,syn_0961,miss_all_gold|negative_hit|extraction_gold_mismatch,온몸이 떨림,감기 증상,온몸이 떨림,20,감기 증상; 무증상; 다발성 장기부전 증상; 뇌압상승증상; 체중감소; 가래; 두통; 근육통; 운동 시 호흡곤란; 코막힘; 객혈; 권태감; 결막염; 말초부종; 오한; 피로감; 식욕부진; 기침; 구토; 폐부종,감기 증상은 지금은 괜찮아 근데 몸땡이가 막 떨려 그래서 좀 불편해.,,있음,symptom,1,0
C,syn_0963,miss_all_gold|extraction_gold_mismatch,방사통,,방사통,20,목의 통증; 박동성 통증; 복부 통증; 가래; 객혈; 콧물; 심부전; 피로감; 천명음; 코막힘; 서맥; 탈장; 흉통; 무증상; 청색증; 재채기; 폐동맥 고혈압; 체중감소; 반복되는 폐렴; 폐부종,어제부터 통증이 어깨 쪽으로 뻗쳐.,,있음,symptom,1,0
C,syn_0965,negative_hit|extraction_gold_mismatch,,흉통,객혈,20,객혈; 가래; 흉통; 검은색 가래; 거품이 섞인 가래; 기침; 화농성 객담; 결막염; 호흡곤란; 불안; 근육통; 구토; 오한; 운동 시 호흡곤란; 콧물; 천명음; 사망; 저산소증; 폐부종; 두통,흉통은 지금은 괜찮아 근데 지난번보다 가래에 피가 좀 묻어 나와.,,있음,symptom,1,0
C,syn_0969,partial_miss|negative_hit|extraction_gold_mismatch,빈맥,어지러움,빈맥; 흉통,20,호흡곤란; 어지러움; 가슴 답답; 눈이 무거운 느낌; 함몰가슴; 가슴 두근거림; 천명음; 흉통; 기침; 삼키기 곤란; 가래; 천식; 청색증; 재채기; 불안; 두통; 호기의 증가; 서맥; 콧물; 피부홍조,어지러움은 지금 없어 근데 이번에는 새로 숨을 쉴 때 가슴이 결려 그리고 심박이 빠른 느낌이야.,,있음,symptom,1,0
C,syn_0970,partial_miss|extraction_gold_mismatch,권태감,,권태감; 눈꼽; 호흡곤란,20,눈이 무거운 느낌; 호흡곤란; 눈꼽; 온몸이 떨림; 가슴 답답; 가래; 기침; 식욕부진; 삼키기 곤란; 체중감소; 빈호흡; 열; 천명음; 콧물; 심부전; 흉통; 사지 부종; 마찰음; 무증상; 불안,아침마다 눈꼽이 많이 껴 그리고 전반적으로 몸이 무거워 그리고 숨이 부족한 느낌이야 그래서 진료 보러 왔어.,,있음,symptom,1,0
C,syn_0971,miss_all_gold|extraction_gold_mismatch,두통,,두통,20,가슴 답답; 기침; 하지부종; 콧물; 피부홍조; 발한; 불안; 호기의 증가; 감기 증상; 함몰가슴; 사망; 빈호흡; 부정맥; 목의 통증; 목소리 변화; 가슴 두근거림; 가래; 호흡곤란; 복부 통증; 지남력 장애,지난 진료 이후 머리가 아파.,,있음,symptom,1,0
C,syn_0972,miss_all_gold|extraction_gold_mismatch,피로감,,피로감,20,호흡곤란; 기운없음; 근력 약화; 운동 시 호흡곤란; 기침; 피부홍조; 천식; 권태감; 온몸이 떨림; 코막힘; 발한; 불안; 흉부압박감; 객혈; 감기 증상; 호기의 증가; 가래; 체중감소; 재채기; 식욕부진,쉬어도 몸땡이가 피곤해 그래서 좀 불편해. 쉬어도 별로 안 줄어.,,있음,symptom,1,0
C,syn_0973,negative_hit|extraction_gold_mismatch,,창백,검은색 가래,20,검은색 가래; 가래; 창백; 거품이 섞인 가래; 기침; 화농성 객담; 구토; 체중감소; 운동 시 호흡곤란; 감기 증상; 오한; 두통; 질식; 재채기; 객혈; 사지 부종; 콧물; 복벽이 움푹 들어감; 결막염; 폐부종,창백은 나아졌어 근데 지금 먹는 약은 없고 검은색 가래가 나와.,,있음,symptom,1,0
C,syn_0977,negative_hit|extraction_gold_mismatch,,근력 약화,코막힘; 화농성 객담,20,화농성 객담; 근력 약화; 가래; 검은색 가래; 가슴 답답; 거품이 섞인 가래; 기침; 코막힘; 구토; 재채기; 운동 시 호흡곤란; 체중감소; 오한; 저산소증; 결막염; 천명음; 마찰음; 근긴장의 이상; 복벽이 움푹 들어감; 객혈,근력 약화는 좀 나아졌어 근데 이번에 새로 누런 가래가 자꾸 나와 그리고 코가 막혀가 답답해.,,있음,symptom,1,0
C,syn_0981,negative_hit|extraction_gold_mismatch,,발한,부정맥,20,발한; 부정맥; 복벽이 움푹 들어감; 천식; 창백; 가래; 거품이 섞인 가래; 흉수; 탈장; 기침; 피부홍조; 경정맥 확장; 재채기; 불안; 화농성 객담; 사래걸림; 눈꼽; 가슴 두근거림; 방사통; 의식 저하,발한은 지금은 괜찮아 근데 심장이 엇박자로 뛰는 거 같아.,,있음,symptom,1,0
C,syn_0985,negative_hit|extraction_gold_mismatch,,운동 시 호흡곤란,삼키기 곤란,20,운동 시 호흡곤란; 목의 통증; 호흡곤란; 호흡기감염; 수유 곤란; 삼키기 곤란; 빈호흡; 기침; 가래; 불안; 청색증; 발한; 피부홍조; 식욕부진; 권태감; 기운없음; 천식; 두통; 체중감소; 함몰가슴,운동 시 호흡곤란은 좀 나아졌어 근데 이번에 새로 음식이 목에 걸려 잘 안 넘어가.,,있음,symptom,1,0
C,syn_0989,negative_hit|extraction_gold_mismatch,,호흡곤란,사지 부종; 오한,20,호흡곤란; 운동 시 호흡곤란; 오한; 호흡기감염; 빈호흡; 수유 곤란; 삼키기 곤란; 사지 부종; 권태감; 불안; 두통; 객혈; 근육통; 기침; 발한; 폐부종; 식욕부진; 하지부종; 가래; 피부홍조,호흡곤란은 지금은 괜찮아 근데 오늘 아침부터 오한이 있어 그리고 손발이 부어.,,있음,symptom,1,0
C,syn_0990,partial_miss|extraction_gold_mismatch,구토,,구토; 코막힘; 흉통,20,코막힘; 가슴 답답; 함몰가슴; 가슴 두근거림; 콧물; 감기 증상; 삼키기 곤란; 가래; 기운없음; 방사통; 질식; 근력 약화; 청색증; 서맥; 결막염; 반복되는 폐렴; 흉통; 사지 부종; 기침; 사래걸림,코막힘이 계속돼 그리고 토할 것 같아 그리고 가슴이 찌르듯 아파 그래서 진료 보러 왔어.,,있음,symptom,1,0
C,syn_0993,negative_hit|extraction_gold_mismatch,,화농성 객담,눈의 충혈,20,화농성 객담; 눈이 무거운 느낌; 체중감소; 폐부종; 눈의 충혈; 천명음; 기침; 구토; 오한; 검은색 가래; 가래; 식욕부진; 콧물; 결막염; 질식; 천식; 호기의 증가; 기운없음; 의식 저하; 근육통,화농성 객담은 지금 없어 근데 약 먹는 중에 눈이 붉어졌어.,,있음,symptom,1,0
C,syn_0997,negative_hit|extraction_gold_mismatch,,하지부종,방사통; 어지러움,20,흉통; 하지부종; 사지 부종; 가슴 답답; 어지러움; 말초부종; 폐부종; 가슴 두근거림; 함몰가슴; 목의 통증; 복부 통증; 박동성 통증; 가래; 기침; 청색증; 검은색 가래; 운동 시 호흡곤란; 구토; 방사통; 삼키기 곤란,하지부종은 지금은 괜찮아 근데 일어설 때 어지러워 그리고 가슴 통증이 팔로 퍼져.,,있음,symptom,1,0
C,syn_0998,partial_miss|extraction_gold_mismatch,흉부압박감,,기침; 흉부압박감,20,기침; 가슴 답답; 반복되는 폐렴; 가슴 두근거림; 눈이 무거운 느낌; 함몰가슴; 삼키기 곤란; 근육통; 결막염; 오한; 구토; 천명음; 감기 증상; 운동 시 호흡곤란; 불안; 가래; 검은색 가래; 콧물; 빈호흡; 사망,가슴을 꽉 누르는 느낌이야 그리고 마른기침이 반복돼 그래서 진료 보러 왔어. 오전보다 오후에 더 뚜렷해.,,있음,symptom,1,0
